id,name,model,price,review,mileage,year,fuel_type,transmission,color,location,is_featured,image_urls,rating
S96d6u9sMhOIJjW,Mazda B-Series,SUV,$655,Few staff section mean authority big foot.,37427,2012,Diesel,Automatic,Pink,"East Kristin, VT",True,https://images.pexels.com/photos/187782/pexels-photo-9529328.jpeg|https://images.pexels.com/photos/455411/pexels-photo-3770290.jpeg|https://images.pexels.com/photos/266051/pexels-photo-8842793.jpeg,3.4
ipeeiMvTcpPkt1R,Kia K900,Truck,$893,Effect hard recognize field.,61883,2002,Diesel,Automatic,LawnGreen,"Ashleystad, MI",False,https://images.pexels.com/photos/96874/pexels-photo-6529810.jpeg|https://images.pexels.com/photos/229334/pexels-photo-8570853.jpeg|https://images.pexels.com/photos/3255/pexels-photo-3516556.jpeg,4.3
VxfBTBu9CYQflI0,GMC Acadia,Truck,$729,Charge stage father truth number hold part.,41781,2010,Diesel,Automatic,PowderBlue,"North Courtneyland, DC",True,https://images.pexels.com/photos/433087/pexels-photo-9604449.jpeg|https://images.pexels.com/photos/50078/pexels-photo-5804648.jpeg,4.2
ZBCVCpanV7NjQH6,Subaru Baja,SUV,$578,Garden small yes indeed thought explain.,24793,2001,Gasoline,Manual,Khaki,"East James, GA",True,https://images.pexels.com/photos/953438/pexels-photo-7359673.jpeg|https://images.pexels.com/photos/578341/pexels-photo-3952974.jpeg|https://images.pexels.com/photos/61004/pexels-photo-6553883.jpeg,3.7
ft7vlN86Mb7jnU9,Jeep Scrambler,SUV,$723,Career public positive job lose half hit.,31624,2017,Electric,Automatic,RoyalBlue,"Lake Lisa, GU",True,https://images.pexels.com/photos/180208/pexels-photo-7852990.jpeg,3.7
F53N2W780H1wm01,Ford Pinto,Sedan,$731,Number never reflect lose benefit year wear.,88081,2004,Diesel,Manual,MintCream,"Debbieville, WV",True,https://images.pexels.com/photos/452150/pexels-photo-3008691.jpeg|https://images.pexels.com/photos/152660/pexels-photo-2309503.jpeg|https://images.pexels.com/photos/659108/pexels-photo-6004679.jpeg,3.4
gvplZijxYGKCKaH,Toyota C-HR,SUV,$823,Vote right investment really.,18408,2003,Electric,Automatic,Cyan,"Jamieland, FL",True,https://images.pexels.com/photos/426730/pexels-photo-5844593.jpeg|https://images.pexels.com/photos/189870/pexels-photo-6706889.jpeg,4.3
anzcmaX5QhB2f7r,Mazda MPV,Sedan,$509,Data language race quite baby single.,97602,2002,Electric,Manual,Moccasin,"Port Debbie, ME",True,https://images.pexels.com/photos/209976/pexels-photo-4667300.jpeg,4.1
3w6Kn8zZTPMMtAN,Nissan Quest,Sedan,$426,Paper picture drop image allow table.,64259,2022,Gasoline,Manual,Yellow,"North Amandahaven, MP",True,https://images.pexels.com/photos/88327/pexels-photo-7036888.jpeg,3.5
aLxBdkPR3r94iOD,Jeep Trackhawk,SUV,$579,Structure measure camera tonight discussion image.,52074,2000,Gasoline,Automatic,Orchid,"East Maria, IN",True,https://images.pexels.com/photos/154013/pexels-photo-1792329.jpeg|https://images.pexels.com/photos/833693/pexels-photo-9605802.jpeg|https://images.pexels.com/photos/388157/pexels-photo-9282998.jpeg,3.4
imEtbdK17iN4M5e,Dodge Avenger,Sedan,$545,International mother film thing across.,66104,2004,Diesel,Automatic,IndianRed,"Hayesshire, OR",True,https://images.pexels.com/photos/378614/pexels-photo-9347609.jpeg,3.4
DARGxc8PodmHSu8,Hyundai Nexo,Truck,$447,Edge college language executive.,15475,2019,Gasoline,Manual,PeachPuff,"Port Andrea, UT",True,https://images.pexels.com/photos/384120/pexels-photo-4886899.jpeg,3.6
liFnHu4SiAr4RMK,Audi RS5,SUV,$422,Remember indeed morning game where camera.,80817,2006,Diesel,Automatic,Gainsboro,"North Charles, MI",True,https://images.pexels.com/photos/604117/pexels-photo-8588349.jpeg|https://images.pexels.com/photos/230767/pexels-photo-8992939.jpeg|https://images.pexels.com/photos/606739/pexels-photo-5936053.jpeg,3.2
YMsKC5Hq8fBHXgR,Audi RS5,Sedan,$441,Important reach moment box nice hotel.,44594,2013,Diesel,Automatic,LightSteelBlue,"Wardstad, NH",True,https://images.pexels.com/photos/524716/pexels-photo-1932828.jpeg,4.5
IuP3CPT97UFWwo5,Mazda RX-8,Sedan,$661,Yet strategy interview manage.,97562,2021,Gasoline,Automatic,Purple,"East Jacquelinebury, KS",False,https://images.pexels.com/photos/522570/pexels-photo-6609169.jpeg,4.9
UJhSx866pzfpQMO,Mercedes-Benz Metris,Truck,$886,Serious community option discuss.,35873,2014,Electric,Automatic,MediumSeaGreen,"Gardnerview, DE",False,https://images.pexels.com/photos/126031/pexels-photo-4057884.jpeg|https://images.pexels.com/photos/988226/pexels-photo-6412660.jpeg,4.5
O1CPn2TCk4bsS8u,Nissan Kicks,Truck,$867,Plant himself woman similar between activity page paper.,83542,2001,Gasoline,Manual,SkyBlue,"New Johnport, AR",False,https://images.pexels.com/photos/619332/pexels-photo-3475759.jpeg|https://images.pexels.com/photos/289380/pexels-photo-2111193.jpeg,4.8
VP2uowPqlGkYyZs,Mazda Millenia,SUV,$902,Mention important mean education price.,54752,2012,Electric,Manual,Fuchsia,"Adamfurt, RI",True,https://images.pexels.com/photos/873351/pexels-photo-9207404.jpeg,3.8
LhQy1g5jGOkD5sx,Ford Probe,Truck,$646,Decide product star challenge each law expert.,11510,2008,Gasoline,Automatic,Gray,"Andresland, WY",False,https://images.pexels.com/photos/71039/pexels-photo-4228646.jpeg,3.9
YSqPBqSm5NE9Rn1,Lexus GS,Sedan,$977,Where eye career method many who.,98121,2010,Diesel,Manual,MistyRose,"Port Donnafort, WA",True,https://images.pexels.com/photos/468468/pexels-photo-7899076.jpeg,4.9
lm6MaM415J727w3,GMC Safari,Sedan,$425,Add large dinner not popular.,15854,2013,Gasoline,Automatic,LimeGreen,"Woodardhaven, NH",True,https://images.pexels.com/photos/778265/pexels-photo-2832861.jpeg|https://images.pexels.com/photos/335584/pexels-photo-8053973.jpeg,4.9
bdhPOS0saY3ctVX,Mercedes-Benz A-Class,Truck,$509,Hair ask we collection.,51915,2009,Diesel,Manual,Ivory,"North Charlene, CA",True,https://images.pexels.com/photos/512045/pexels-photo-1240669.jpeg|https://images.pexels.com/photos/982631/pexels-photo-9988943.jpeg|https://images.pexels.com/photos/466166/pexels-photo-4687595.jpeg,3.1
9cLw0NyNdqbjann,Nissan Murano,Truck,$727,Question keep whom manager claim mouth.,26510,2019,Diesel,Manual,Purple,"North Tammy, NE",True,https://images.pexels.com/photos/324940/pexels-photo-5688135.jpeg|https://images.pexels.com/photos/100023/pexels-photo-3341715.jpeg,4.5
ktiX2VMZbnf71bm,Audi S4,Sedan,$994,Security cut mention person.,20481,2002,Gasoline,Manual,SlateGray,"East Nicholas, AL",False,https://images.pexels.com/photos/337024/pexels-photo-4572218.jpeg|https://images.pexels.com/photos/472852/pexels-photo-1793409.jpeg|https://images.pexels.com/photos/561811/pexels-photo-8393419.jpeg,3.8
seQ5R3ARk0AoexH,Kia Stinger GT,Truck,$618,Type more phone.,30610,2001,Electric,Manual,GhostWhite,"Timothychester, MN",True,https://images.pexels.com/photos/591596/pexels-photo-2474321.jpeg|https://images.pexels.com/photos/368606/pexels-photo-7620739.jpeg,3.3
NmmlJ7QKGzteAVC,GMC Typhoon,Truck,$693,Less pull machine series goal.,26561,2013,Gasoline,Automatic,RosyBrown,"East Kimberlyland, NC",True,https://images.pexels.com/photos/728995/pexels-photo-2419072.jpeg|https://images.pexels.com/photos/376996/pexels-photo-8379165.jpeg,3.2
AKHN4yR8RapFKcV,Ford Windstar,Sedan,$790,Available world back crime along.,69949,2019,Diesel,Automatic,DarkTurquoise,"Vegaborough, FL",True,https://images.pexels.com/photos/820160/pexels-photo-2565786.jpeg|https://images.pexels.com/photos/226064/pexels-photo-1504815.jpeg|https://images.pexels.com/photos/680174/pexels-photo-8120260.jpeg,3.8
ZtB1BelFFSJptP8,Audi RS5,SUV,$782,End assume anything poor possible the speak.,96380,2007,Gasoline,Automatic,Aquamarine,"Moodybury, AS",True,https://images.pexels.com/photos/543757/pexels-photo-2202704.jpeg,3.0
Cju4yKCDKJW6DNd,Lexus SC,SUV,$599,Offer glass appear.,22133,2006,Diesel,Manual,DarkTurquoise,"Michellemouth, RI",True,https://images.pexels.com/photos/422060/pexels-photo-1152601.jpeg,3.4
XRWfJ7nH0KatCEN,Nissan Kicks,Truck,$655,Thank receive central pressure learn.,63188,2013,Diesel,Automatic,MintCream,"Youngbury, MA",True,https://images.pexels.com/photos/611260/pexels-photo-5205747.jpeg|https://images.pexels.com/photos/470569/pexels-photo-9734727.jpeg,4.0
BTyW3g3hFXkXu4J,Chevrolet Tracker,SUV,$509,Democrat region despite try compare capital interesting.,68759,2009,Diesel,Automatic,LightSkyBlue,"Conwaystad, WI",True,https://images.pexels.com/photos/46825/pexels-photo-7559144.jpeg|https://images.pexels.com/photos/398179/pexels-photo-6861055.jpeg,4.7
CunHdRC8yifI5Iq,Hyundai Nexo,Truck,$952,Matter use affect rise body child return.,12059,2018,Gasoline,Automatic,Orange,"East Courtney, OR",False,https://images.pexels.com/photos/680423/pexels-photo-8919926.jpeg,4.7
mWb5EydWzc9V85T,Chevrolet Tracker,Truck,$477,Help happy nation scene husband mission difficult.,13943,2002,Gasoline,Automatic,GoldenRod,"Lake Thomas, WA",False,https://images.pexels.com/photos/319057/pexels-photo-7896254.jpeg|https://images.pexels.com/photos/911164/pexels-photo-8581694.jpeg,3.4
n8jRKg5qXvU1VTO,Honda S2000,SUV,$872,Probably move walk view training degree our doctor.,81675,2018,Gasoline,Manual,LightPink,"North Gary, WI",True,https://images.pexels.com/photos/39337/pexels-photo-3266503.jpeg,3.1
2ZaE4MTOUPSe9yT,Honda Crosstour,Truck,$992,Source draw much return responsibility effect west.,68774,2021,Electric,Automatic,Cornsilk,"East Davidfort, HI",True,https://images.pexels.com/photos/918686/pexels-photo-5390933.jpeg,3.4
YyjGGsF1jPrFS7A,Mazda MPV,Sedan,$775,Year student TV provide sort similar.,92535,2009,Electric,Manual,Snow,"South Paulchester, WI",True,https://images.pexels.com/photos/584567/pexels-photo-3036485.jpeg|https://images.pexels.com/photos/921680/pexels-photo-9808730.jpeg|https://images.pexels.com/photos/31502/pexels-photo-4899317.jpeg,4.4
d4n79dcOKhhWaay,Mercedes-Benz CLA,Sedan,$549,Class civil action two step.,45476,2017,Electric,Manual,Purple,"Jamesview, PW",True,https://images.pexels.com/photos/453539/pexels-photo-7013147.jpeg,3.6
95YODnyBp1w7RhO,Audi RS6,Sedan,$631,Role it worry policy sit history.,36812,2019,Electric,Automatic,LightSalmon,"West Sarah, PA",True,https://images.pexels.com/photos/710353/pexels-photo-4804231.jpeg|https://images.pexels.com/photos/408461/pexels-photo-3846023.jpeg|https://images.pexels.com/photos/316413/pexels-photo-5658470.jpeg,4.5
KtdfYgCP5dOaLLy,Honda Prelude,Truck,$675,Large miss necessary society.,44878,2016,Diesel,Automatic,DarkOrchid,"Mannville, RI",True,https://images.pexels.com/photos/328833/pexels-photo-6404231.jpeg|https://images.pexels.com/photos/840462/pexels-photo-8409842.jpeg|https://images.pexels.com/photos/151002/pexels-photo-1896969.jpeg,3.3
9Tw746h2EutwCbK,Volkswagen Rabbit,Sedan,$774,Yes mean behavior modern throughout brother great.,84061,2009,Electric,Manual,MediumSlateBlue,"Port Corey, CA",False,https://images.pexels.com/photos/152549/pexels-photo-1828043.jpeg|https://images.pexels.com/photos/650280/pexels-photo-2211279.jpeg|https://images.pexels.com/photos/174732/pexels-photo-7174585.jpeg,4.1
SgivmI7vNulAP1O,Toyota 4Runner,Sedan,$691,Analysis morning sense people.,59191,2014,Gasoline,Automatic,LightGray,"Pattersonmouth, NH",True,https://images.pexels.com/photos/758749/pexels-photo-7652594.jpeg|https://images.pexels.com/photos/17358/pexels-photo-8011583.jpeg|https://images.pexels.com/photos/436792/pexels-photo-2790080.jpeg,3.8
5nR8YdbMYfzYGYL,Volkswagen Golf,SUV,$950,Better charge product maintain three have.,98040,2011,Diesel,Automatic,Crimson,"Sheltonfort, PR",False,https://images.pexels.com/photos/360651/pexels-photo-9520120.jpeg|https://images.pexels.com/photos/869725/pexels-photo-2708765.jpeg|https://images.pexels.com/photos/613927/pexels-photo-2054499.jpeg,4.8
trmfv3bkCi5HklF,Honda S2000,Truck,$865,Best test forward series clearly development cold.,65690,2010,Diesel,Manual,White,"Port Matthewmouth, MD",False,https://images.pexels.com/photos/803889/pexels-photo-2796923.jpeg|https://images.pexels.com/photos/604812/pexels-photo-3057525.jpeg|https://images.pexels.com/photos/655380/pexels-photo-6126846.jpeg,3.5
urp0esAsFQg9yqe,Jeep Trackhawk,Sedan,$523,Gas born again me career.,64066,2006,Electric,Manual,MidnightBlue,"Port Michael, DE",False,https://images.pexels.com/photos/9637/pexels-photo-4923115.jpeg,4.6
B9UPRe4SWexE93U,Nissan 370Z,Truck,$868,Blue but long daughter bad paper.,61401,2000,Electric,Manual,Coral,"North Denisefort, DE",False,https://images.pexels.com/photos/76798/pexels-photo-7012185.jpeg|https://images.pexels.com/photos/651842/pexels-photo-4597719.jpeg|https://images.pexels.com/photos/671117/pexels-photo-3445473.jpeg,4.8
hEArSyN4f5qEe6B,Volkswagen CC,SUV,$760,Good arrive participant policy time.,82792,2010,Electric,Automatic,Lime,"Port Randall, WI",False,https://images.pexels.com/photos/982731/pexels-photo-4246186.jpeg|https://images.pexels.com/photos/258958/pexels-photo-9078333.jpeg|https://images.pexels.com/photos/424380/pexels-photo-8697381.jpeg,4.0
NGLWtucL7KIzVMM,Jeepster,SUV,$539,Prevent program hundred situation who cultural.,43801,2003,Diesel,Manual,DarkGreen,"Davidmouth, PW",True,https://images.pexels.com/photos/716564/pexels-photo-5742247.jpeg,3.4
hLMVdKQ63iPmt7C,Jeep Comanche,Sedan,$837,Trade feeling last.,72720,2017,Electric,Automatic,Gray,"Darrentown, WI",False,https://images.pexels.com/photos/173175/pexels-photo-1843887.jpeg,4.7
FSH7zqlpw2tNj98,Chevrolet Aveo,SUV,$727,Food issue system develop other plan.,23593,2009,Gasoline,Manual,LightGray,"Rebeccaburgh, VI",True,https://images.pexels.com/photos/240954/pexels-photo-2090263.jpeg|https://images.pexels.com/photos/146032/pexels-photo-9264033.jpeg|https://images.pexels.com/photos/834342/pexels-photo-1778959.jpeg,4.3
4EICaSZ6PGdHykF,Chevrolet Spark,SUV,$540,Less hospital data see heavy no.,72684,2023,Electric,Manual,Silver,"Port Jessica, HI",True,https://images.pexels.com/photos/573499/pexels-photo-3594489.jpeg|https://images.pexels.com/photos/26042/pexels-photo-5325228.jpeg|https://images.pexels.com/photos/198170/pexels-photo-8824655.jpeg,4.2
wt70sp1zUb3rCLy,Mazda MPV,Truck,$845,Close phone woman chance.,46202,2021,Electric,Manual,Orchid,"Byrdmouth, NC",True,https://images.pexels.com/photos/263272/pexels-photo-9299039.jpeg,3.7
KVixGJ2npCaVzJ3,Mazda Millenia,Truck,$817,Kitchen take among son interest life.,95946,2015,Electric,Automatic,Indigo,"East Patricia, SD",False,https://images.pexels.com/photos/506021/pexels-photo-8157948.jpeg,4.2
NwVC14QD0DKK3ya,Audi S4,SUV,$465,Continue reality interest thank night.,28894,2016,Electric,Manual,Plum,"Jenniferfort, SD",False,https://images.pexels.com/photos/281751/pexels-photo-4771145.jpeg|https://images.pexels.com/photos/691317/pexels-photo-2272657.jpeg|https://images.pexels.com/photos/349884/pexels-photo-5768331.jpeg,3.0
Cik74rAj78JizLo,Subaru Crosstrek Hybrid,Truck,$726,Walk join claim strong be employee pattern painting.,43193,2006,Gasoline,Manual,PaleTurquoise,"Taylorton, AS",True,https://images.pexels.com/photos/428446/pexels-photo-5260191.jpeg,3.3
5uaddnEXXiJ1Phm,Ford Windstar,Sedan,$706,Trip stuff use one general process.,53949,2011,Gasoline,Automatic,CornflowerBlue,"New Timothy, UT",True,https://images.pexels.com/photos/18424/pexels-photo-3068436.jpeg,3.6
7iYM9oPKXKkxEVI,GMC Terrain,SUV,$635,Music per majority pick land car same.,42867,2015,Electric,Automatic,RoyalBlue,"Taylorchester, MN",False,https://images.pexels.com/photos/538857/pexels-photo-1037965.jpeg|https://images.pexels.com/photos/335527/pexels-photo-3613178.jpeg|https://images.pexels.com/photos/108836/pexels-photo-7740208.jpeg,4.3
XVb431CSL3iH7vE,Jeep Wagoneer,SUV,$630,Sign low million reflect floor these.,90016,2016,Diesel,Manual,MistyRose,"Carrshire, LA",True,https://images.pexels.com/photos/264281/pexels-photo-3497862.jpeg,3.6
AtydDWueMNNQgaz,Nissan Quest,Sedan,$575,Which look sell structure resource.,23561,2016,Electric,Manual,Thistle,"Kristinport, FL",True,https://images.pexels.com/photos/211157/pexels-photo-6760653.jpeg,3.3
uKEUodZX04tlXS7,Toyota Camry,Sedan,$477,Wife year view discover debate blood feeling easy.,92068,2011,Gasoline,Manual,Moccasin,"Jillview, DE",False,https://images.pexels.com/photos/596713/pexels-photo-8076139.jpeg|https://images.pexels.com/photos/848471/pexels-photo-8480568.jpeg,4.7
ZgFM7Ta1ojaQroz,Kia Niro,Sedan,$434,Sense safe son material security.,35561,2017,Gasoline,Manual,LimeGreen,"New Jason, VT",True,https://images.pexels.com/photos/19560/pexels-photo-7941587.jpeg|https://images.pexels.com/photos/145421/pexels-photo-8075941.jpeg,4.6
tyzaRByu8S6VrMJ,Toyota C-HR,SUV,$619,Small car wall around.,34693,2007,Diesel,Automatic,Chocolate,"Nicoleville, MO",False,https://images.pexels.com/photos/728444/pexels-photo-3625293.jpeg,3.1
PvbZ0jpm8IaGQuF,Jeepster,SUV,$856,Business figure must ahead ball.,39528,2021,Electric,Manual,Fuchsia,"West Michael, SC",True,https://images.pexels.com/photos/286282/pexels-photo-7517643.jpeg|https://images.pexels.com/photos/114201/pexels-photo-7793340.jpeg,4.3
eqjlakdM1uOvpIn,Dodge Intrepid,SUV,$585,Check voice relate close require strong.,40311,2008,Diesel,Manual,Tan,"South Davidmouth, CO",True,https://images.pexels.com/photos/818761/pexels-photo-8200599.jpeg|https://images.pexels.com/photos/310032/pexels-photo-6289748.jpeg,4.5
iTxZhDyJS186KZZ,Honda Insight,Truck,$633,Wind may meet matter sound out.,94150,2012,Diesel,Manual,OldLace,"Deborahland, AK",False,https://images.pexels.com/photos/278918/pexels-photo-6126658.jpeg,5.0
SdYi9VQsxlSGcn8,Subaru XT,Sedan,$487,Sound end partner activity why include peace.,50483,2013,Electric,Manual,Magenta,"New Loriport, KY",False,https://images.pexels.com/photos/593539/pexels-photo-7665053.jpeg|https://images.pexels.com/photos/361261/pexels-photo-8324061.jpeg|https://images.pexels.com/photos/937758/pexels-photo-3360841.jpeg,4.2
aLGjwqjQWIybjdR,Ford Crown Victoria,Truck,$607,Debate camera air interesting prove.,41564,2012,Diesel,Automatic,Yellow,"Faithstad, NV",False,https://images.pexels.com/photos/770283/pexels-photo-5772277.jpeg,3.9
V7aPB5But8trVhw,Nissan Murano,SUV,$989,Send public chair garden.,57203,2007,Diesel,Automatic,Lavender,"Lake Timothystad, ME",True,https://images.pexels.com/photos/114765/pexels-photo-9267944.jpeg,4.8
YOZFPd6I7oFcGjL,Ford Flex,SUV,$639,Process cost either large.,34184,2001,Diesel,Manual,SlateGray,"Lake Nicole, CA",False,https://images.pexels.com/photos/335353/pexels-photo-5299561.jpeg,3.5
55Kn0ttNvpdhwJy,Jeep Comanche,SUV,$603,Perhaps work cut perhaps play process.,96111,2022,Electric,Automatic,Aquamarine,"Bakerbury, NM",False,https://images.pexels.com/photos/138148/pexels-photo-1780985.jpeg|https://images.pexels.com/photos/996079/pexels-photo-6868318.jpeg|https://images.pexels.com/photos/497128/pexels-photo-5462576.jpeg,3.0
J3opU9A7boNgi7l,BMW M3,Sedan,$494,Our personal born address thousand.,70898,2000,Electric,Manual,SlateGray,"Port Calebland, MP",False,https://images.pexels.com/photos/584133/pexels-photo-1908916.jpeg,4.7
XjD7igcAHaYwj8H,Nissan Cube,Truck,$650,Usually road establish current ball.,80804,2022,Diesel,Automatic,RoyalBlue,"Nicolefort, FL",False,https://images.pexels.com/photos/414409/pexels-photo-6914190.jpeg|https://images.pexels.com/photos/807158/pexels-photo-4969563.jpeg|https://images.pexels.com/photos/940384/pexels-photo-3179546.jpeg,5.0
GKNOo4gi3eZM1mg,GMC Canyon,Truck,$993,Simply should suffer thus spend federal billion.,31876,2003,Electric,Automatic,LightGray,"Lake Michael, AS",False,https://images.pexels.com/photos/63352/pexels-photo-6076422.jpeg,3.6
